Country,Country Code,Continent,Region,Year,Population,Emissions,Emissions Per Capita
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2002,,,
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2001,,,
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,2000,,,
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1999,,,
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1998,,,
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1997,,,
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1996,,,
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1995,,,
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1994,,,
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1993,,,
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1992,,,
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1991,,,
Lao People's Democratic Republic,418,Asia,South-Eastern Asia,1990,,,
Latvia,428,Europe,Northern Europe,2011,,,
Latvia,428,Europe,Northern Europe,2010,,,
Latvia,428,Europe,Northern Europe,2009,,,
Latvia,428,Europe,Northern Europe,2008,,,
Latvia,428,Europe,Northern Europe,2007,,,
Latvia,428,Europe,Northern Europe,2006,,,
Latvia,428,Europe,Northern Europe,2005,,,
Latvia,428,Europe,Northern Europe,2004,,,
Latvia,428,Europe,Northern Europe,2003,,,
Latvia,428,Europe,Northern Europe,2002,,,
Latvia,428,Europe,Northern Europe,2001,,,
Latvia,428,Europe,Northern Europe,2000,,,
Latvia,428,Europe,Northern Europe,1999,,,
Latvia,428,Europe,Northern Europe,1998,,,
Latvia,428,Europe,Northern Europe,1997,,,
Latvia,428,Europe,Northern Europe,1996,,,
Latvia,428,Europe,Northern Europe,1995,,,
Latvia,428,Europe,Northern Europe,1994,,,
Latvia,428,Europe,Northern Europe,1993,,,
Latvia,428,Europe,Northern Europe,1992,,,
Lebanon,422,Asia,Western Asia,2011,,,
Lebanon,422,Asia,Western Asia,2010,,,
Lebanon,422,Asia,Western Asia,2009,,,
Lebanon,422,Asia,Western Asia,2008,,,
Lebanon,422,Asia,Western Asia,2007,,,
Lebanon,422,Asia,Western Asia,2006,,,
Lebanon,422,Asia,Western Asia,2005,,,
Lebanon,422,Asia,Western Asia,2004,,,
Lebanon,422,Asia,Western Asia,2003,,,
Lebanon,422,Asia,Western Asia,2002,,,
Lebanon,422,Asia,Western Asia,2001,,,
Lebanon,422,Asia,Western Asia,2000,,,
Lebanon,422,Asia,Western Asia,1999,,,
Lebanon,422,Asia,Western Asia,1998,,,
Lebanon,422,Asia,Western Asia,1997,,,
Lebanon,422,Asia,Western Asia,1996,,,
Lebanon,422,Asia,Western Asia,1995,,,
Lebanon,422,Asia,Western Asia,1994,,,
Lebanon,422,Asia,Western Asia,1993,,,
Lebanon,422,Asia,Western Asia,1992,,,
Lebanon,422,Asia,Western Asia,1991,,,
Lebanon,422,Asia,Western Asia,1990,,,
Lesotho,426,Africa,Southern Africa,2011,,,
Lesotho,426,Africa,Southern Africa,2010,,,
Lesotho,426,Africa,Southern Africa,2009,,,
Lesotho,426,Africa,Southern Africa,2008,,,
Lesotho,426,Africa,Southern Africa,2007,,,
Lesotho,426,Africa,Southern Africa,2006,,,
Lesotho,426,Africa,Southern Africa,2005,,,
Liberia,430,Africa,Western Africa,2011,,,
Liberia,430,Africa,Western Africa,2010,,,
Liberia,430,Africa,Western Africa,2009,,,
Liberia,430,Africa,Western Africa,2008,,,
Liberia,430,Africa,Western Africa,2007,,,
Liberia,430,Africa,Western Africa,2006,,,
Liberia,430,Africa,Western Africa,2005,,,
Liberia,430,Africa,Western Africa,2004,,,
Liberia,430,Africa,Western Africa,2003,,,
Liberia,430,Africa,Western Africa,2002,,,
Liberia,430,Africa,Western Africa,2001,,,
Liberia,430,Africa,Western Africa,2000,,,
Liberia,430,Africa,Western Africa,1999,,,
Liberia,430,Africa,Western Africa,1998,,,
Liberia,430,Africa,Western Africa,1997,,,
Liberia,430,Africa,Western Africa,1996,,,
Liberia,430,Africa,Western Africa,1995,,,
Liberia,430,Africa,Western Africa,1994,,,
Liberia,430,Africa,Western Africa,1993,,,
Liberia,430,Africa,Western Africa,1992,,,
Liberia,430,Africa,Western Africa,1991,,,
Liberia,430,Africa,Western Africa,1990,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2011,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2010,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2009,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2008,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2007,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2006,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2005,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2004,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2003,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2002,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2001,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,2000,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1999,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1998,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1997,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1996,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1995,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1994,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1993,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1992,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1991,,,
Libyan Arab Jamahiriya,434,Africa,Northern Africa,1990,,,
Liechtenstein,438,Europe,Western Europe,2011,,,
Liechtenstein,438,Europe,Western Europe,2010,,,
Liechtenstein,438,Europe,Western Europe,2009,,,
Liechtenstein,438,Europe,Western Europe,2008,,,
Liechtenstein,438,Europe,Western Europe,2007,,,
Lithuania,440,Europe,Northern Europe,2011,,,
Lithuania,440,Europe,Northern Europe,2010,,,
Lithuania,440,Europe,Northern Europe,2009,,,
Lithuania,440,Europe,Northern Europe,2008,,,
Lithuania,440,Europe,Northern Europe,2007,,,
Lithuania,440,Europe,Northern Europe,2006,,,
Lithuania,440,Europe,Northern Europe,2005,,,
Lithuania,440,Europe,Northern Europe,2004,,,
Lithuania,440,Europe,Northern Europe,2003,,,
Lithuania,440,Europe,Northern Europe,2002,,,
Lithuania,440,Europe,Northern Europe,2001,,,
Lithuania,440,Europe,Northern Europe,2000,,,
Lithuania,440,Europe,Northern Europe,1999,,,
Lithuania,440,Europe,Northern Europe,1998,,,
Lithuania,440,Europe,Northern Europe,1997,,,
Lithuania,440,Europe,Northern Europe,1996,,,
Lithuania,440,Europe,Northern Europe,1995,,,
Lithuania,440,Europe,Northern Europe,1994,,,
Lithuania,440,Europe,Northern Europe,1993,,,
Lithuania,440,Europe,Northern Europe,1992,,,
Luxembourg,442,Europe,Western Europe,2011,,,
Luxembourg,442,Europe,Western Europe,2010,,,
Luxembourg,442,Europe,Western Europe,2009,,,
Luxembourg,442,Europe,Western Europe,2008,,,
Luxembourg,442,Europe,Western Europe,2007,,,
Luxembourg,442,Europe,Western Europe,2006,,,
Luxembourg,442,Europe,Western Europe,2005,,,
Luxembourg,442,Europe,Western Europe,2004,,,
Luxembourg,442,Europe,Western Europe,2003,,,
Luxembourg,442,Europe,Western Europe,2002,,,
Luxembourg,442,Europe,Western Europe,2001,,,
Luxembourg,442,Europe,Western Europe,2000,,,
Luxembourg,442,Europe,Western Europe,1999,,,
Luxembourg,442,Europe,Western Europe,1998,,,
Luxembourg,442,Europe,Western Europe,1997,,,
Luxembourg,442,Europe,Western Europe,1996,,,
Luxembourg,442,Europe,Western Europe,1995,,,
Luxembourg,442,Europe,Western Europe,1994,,,
Luxembourg,442,Europe,Western Europe,1993,,,
Luxembourg,442,Europe,Western Europe,1992,,,
Luxembourg,442,Europe,Western Europe,1991,,,
Luxembourg,442,Europe,Western Europe,1990,,,
Madagascar,450,Africa,Eastern Africa,2011,,,
Madagascar,450,Africa,Eastern Africa,2010,,,
Madagascar,450,Africa,Eastern Africa,2009,,,
Madagascar,450,Africa,Eastern Africa,2008,,,
Madagascar,450,Africa,Eastern Africa,2007,,,
Madagascar,450,Africa,Eastern Africa,2006,,,
Madagascar,450,Africa,Eastern Africa,2005,,,
Madagascar,450,Africa,Eastern Africa,2004,,,
Madagascar,450,Africa,Eastern Africa,2003,,,
Madagascar,450,Africa,Eastern Africa,2002,,,
Madagascar,450,Africa,Eastern Africa,2001,,,
Madagascar,450,Africa,Eastern Africa,2000,,,
Madagascar,450,Africa,Eastern Africa,1999,,,
Madagascar,450,Africa,Eastern Africa,1998,,,
Madagascar,450,Africa,Eastern Africa,1997,,,
Madagascar,450,Africa,Eastern Africa,1996,,,
Madagascar,450,Africa,Eastern Africa,1995,,,
Madagascar,450,Africa,Eastern Africa,1994,,,
Madagascar,450,Africa,Eastern Africa,1993,,,
Madagascar,450,Africa,Eastern Africa,1992,,,
Madagascar,450,Africa,Eastern Africa,1991,,,
Madagascar,450,Africa,Eastern Africa,1990,,,
Malawi,454,Africa,Eastern Africa,2011,,,
Malawi,454,Africa,Eastern Africa,2010,,,
Malawi,454,Africa,Eastern Africa,2009,,,
Malawi,454,Africa,Eastern Africa,2008,,,
Malawi,454,Africa,Eastern Africa,2007,,,
Malawi,454,Africa,Eastern Africa,2006,,,
Malawi,454,Africa,Eastern Africa,2005,,,
Malawi,454,Africa,Eastern Africa,2004,,,
Malawi,454,Africa,Eastern Africa,2003,,,
Malawi,454,Africa,Eastern Africa,2002,,,
Malawi,454,Africa,Eastern Africa,2001,,,
Malawi,454,Africa,Eastern Africa,2000,,,
Malawi,454,Africa,Eastern Africa,1999,,,
Malawi,454,Africa,Eastern Africa,1998,,,
Malawi,454,Africa,Eastern Africa,1997,,,
Malawi,454,Africa,Eastern Africa,1996,,,
Malawi,454,Africa,Eastern Africa,1995,,,
Malawi,454,Africa,Eastern Africa,1994,,,
Malawi,454,Africa,Eastern Africa,1993,,,
Malawi,454,Africa,Eastern Africa,1992,,,
Malawi,454,Africa,Eastern Africa,1991,,,
Malawi,454,Africa,Eastern Africa,1990,,,
Malaysia,458,Asia,South-Eastern Asia,2011,,,
Malaysia,458,Asia,South-Eastern Asia,2010,,,
Malaysia,458,Asia,South-Eastern Asia,2009,,,
Malaysia,458,Asia,South-Eastern Asia,2008,,,
Malaysia,458,Asia,South-Eastern Asia,2007,,,
Malaysia,458,Asia,South-Eastern Asia,2006,,,
Malaysia,458,Asia,South-Eastern Asia,2005,,,
Malaysia,458,Asia,South-Eastern Asia,2004,,,
Malaysia,458,Asia,South-Eastern Asia,2003,,,
Malaysia,458,Asia,South-Eastern Asia,2002,,,
Malaysia,458,Asia,South-Eastern Asia,2001,,,
Malaysia,458,Asia,South-Eastern Asia,2000,,,
Malaysia,458,Asia,South-Eastern Asia,1999,,,
Malaysia,458,Asia,South-Eastern Asia,1998,,,
Malaysia,458,Asia,South-Eastern Asia,1997,,,
Malaysia,458,Asia,South-Eastern Asia,1996,,,
Malaysia,458,Asia,South-Eastern Asia,1995,,,
Malaysia,458,Asia,South-Eastern Asia,1994,,,
Malaysia,458,Asia,South-Eastern Asia,1993,,,
Malaysia,458,Asia,South-Eastern Asia,1992,,,
Malaysia,458,Asia,South-Eastern Asia,1991,,,
Malaysia,458,Asia,South-Eastern Asia,1990,,,
Maldives,462,Asia,Southern Asia,2011,,,
Maldives,462,Asia,Southern Asia,2010,,,
Maldives,462,Asia,Southern Asia,2009,,,
Maldives,462,Asia,Southern Asia,2008,,,
Maldives,462,Asia,Southern Asia,2007,,,
Maldives,462,Asia,Southern Asia,2006,,,
Maldives,462,Asia,Southern Asia,2005,,,
Maldives,462,Asia,Southern Asia,2004,,,
Maldives,462,Asia,Southern Asia,2003,,,
Maldives,462,Asia,Southern Asia,2002,,,
Maldives,462,Asia,Southern Asia,2001,,,
Maldives,462,Asia,Southern Asia,2000,,,
Maldives,462,Asia,Southern Asia,1999,,,
Maldives,462,Asia,Southern Asia,1998,,,
Maldives,462,Asia,Southern Asia,1997,,,
Maldives,462,Asia,Southern Asia,1996,,,
Maldives,462,Asia,Southern Asia,1995,,,
Maldives,462,Asia,Southern Asia,1994,,,
Maldives,462,Asia,Southern Asia,1993,,,
Maldives,462,Asia,Southern Asia,1992,,,
Maldives,462,Asia,Southern Asia,1991,,,
Maldives,462,Asia,Southern Asia,1990,,,
Mali,466,Africa,Western Africa,2011,,,
Mali,466,Africa,Western Africa,2010,,,
Mali,466,Africa,Western Africa,2009,,,
Mali,466,Africa,Western Africa,2008,,,
Mali,466,Africa,Western Africa,2007,,,
Mali,466,Africa,Western Africa,2006,,,
Mali,466,Africa,Western Africa,2005,,,
Mali,466,Africa,Western Africa,2004,,,
Mali,466,Africa,Western Africa,2003,,,
Mali,466,Africa,Western Africa,2002,,,
Mali,466,Africa,Western Africa,2001,,,
Mali,466,Africa,Western Africa,2000,,,
Mali,466,Africa,Western Africa,1999,,,
Mali,466,Africa,Western Africa,1998,,,
Mali,466,Africa,Western Africa,1997,,,
Mali,466,Africa,Western Africa,1996,,,
Mali,466,Africa,Western Africa,1995,,,
Mali,466,Africa,Western Africa,1994,,,
Mali,466,Africa,Western Africa,1993,,,
Mali,466,Africa,Western Africa,1992,,,
Mali,466,Africa,Western Africa,1991,,,
Mali,466,Africa,Western Africa,1990,,,
Malta,470,Europe,Southern Europe,2011,,,
Malta,470,Europe,Southern Europe,2010,,,
Malta,470,Europe,Southern Europe,2009,,,
Malta,470,Europe,Southern Europe,2008,,,
Malta,470,Europe,Southern Europe,2007,,,
Malta,470,Europe,Southern Europe,2006,,,
Malta,470,Europe,Southern Europe,2005,,,
Malta,470,Europe,Southern Europe,2004,,,
Malta,470,Europe,Southern Europe,2003,,,
Malta,470,Europe,Southern Europe,2002,,,
Malta,470,Europe,Southern Europe,2001,,,
Malta,470,Europe,Southern Europe,2000,,,
Malta,470,Europe,Southern Europe,1999,,,
Malta,470,Europe,Southern Europe,1998,,,
Malta,470,Europe,Southern Europe,1997,,,
Malta,470,Europe,Southern Europe,1996,,,
Malta,470,Europe,Southern Europe,1995,,,
Malta,470,Europe,Southern Europe,1994,,,
Malta,470,Europe,Southern Europe,1993,,,
Malta,470,Europe,Southern Europe,1992,,,
Malta,470,Europe,Southern Europe,1991,,,
Malta,470,Europe,Southern Europe,1990,,,
Marshall Islands,584,Oceania,Micronesia,2011,,,
Marshall Islands,584,Oceania,Micronesia,2010,,,
Marshall Islands,584,Oceania,Micronesia,2009,,,
Marshall Islands,584,Oceania,Micronesia,2008,,,
Marshall Islands,584,Oceania,Micronesia,2007,,,
Marshall Islands,584,Oceania,Micronesia,2006,,,
Marshall Islands,584,Oceania,Micronesia,2005,,,
Marshall Islands,584,Oceania,Micronesia,2004,,,
Marshall Islands,584,Oceania,Micronesia,2003,,,
Marshall Islands,584,Oceania,Micronesia,2002,,,
Marshall Islands,584,Oceania,Micronesia,2001,,,
Marshall Islands,584,Oceania,Micronesia,2000,,,
Marshall Islands,584,Oceania,Micronesia,1999,,,
Marshall Islands,584,Oceania,Micronesia,1998,,,
Marshall Islands,584,Oceania,Micronesia,1997,,,
Marshall Islands,584,Oceania,Micronesia,1996,,,
Marshall Islands,584,Oceania,Micronesia,1995,,,
Marshall Islands,584,Oceania,Micronesia,1994,,,
Marshall Islands,584,Oceania,Micronesia,1993,,,
Marshall Islands,584,Oceania,Micronesia,1992,,,
Marshall Islands,584,Oceania,Micronesia,1991,,,
Marshall Islands,584,Oceania,Micronesia,1990,,,
Martinique,474,Americas,Caribbean,2011,,,
Martinique,474,Americas,Caribbean,2010,,,
Martinique,474,Americas,Caribbean,2009,,,
Martinique,474,Americas,Caribbean,2008,,,
Martinique,474,Americas,Caribbean,2007,,,
Martinique,474,Americas,Caribbean,2006,,,
Martinique,474,Americas,Caribbean,2005,,,
Martinique,474,Americas,Caribbean,2004,,,
Martinique,474,Americas,Caribbean,2003,,,
Martinique,474,Americas,Caribbean,2002,,,
Martinique,474,Americas,Caribbean,2001,,,
Martinique,474,Americas,Caribbean,2000,,,
Martinique,474,Americas,Caribbean,1999,,,
Martinique,474,Americas,Caribbean,1998,,,
Martinique,474,Americas,Caribbean,1997,,,
Martinique,474,Americas,Caribbean,1996,,,
Martinique,474,Americas,Caribbean,1995,,,
Martinique,474,Americas,Caribbean,1994,,,
Martinique,474,Americas,Caribbean,1993,,,
Martinique,474,Americas,Caribbean,1992,,,
Martinique,474,Americas,Caribbean,1991,,,
Martinique,474,Americas,Caribbean,1990,,,
Mauritania,478,Africa,Western Africa,2011,,,
Mauritania,478,Africa,Western Africa,2010,,,
Mauritania,478,Africa,Western Africa,2009,,,
Mauritania,478,Africa,Western Africa,2008,,,
Mauritania,478,Africa,Western Africa,2007,,,
Mauritania,478,Africa,Western Africa,2006,,,
Mauritania,478,Africa,Western Africa,2005,,,
Mauritania,478,Africa,Western Africa,2004,,,
Mauritania,478,Africa,Western Africa,2003,,,
Mauritania,478,Africa,Western Africa,2002,,,
Mauritania,478,Africa,Western Africa,2001,,,
Mauritania,478,Africa,Western Africa,2000,,,
Mauritania,478,Africa,Western Africa,1999,,,
Mauritania,478,Africa,Western Africa,1998,,,
Mauritania,478,Africa,Western Africa,1997,,,
Mauritania,478,Africa,Western Africa,1996,,,
Mauritania,478,Africa,Western Africa,1995,,,
Mauritania,478,Africa,Western Africa,1994,,,
Mauritania,478,Africa,Western Africa,1993,,,
Mauritania,478,Africa,Western Africa,1992,,,
Mauritania,478,Africa,Western Africa,1991,,,
Mauritania,478,Africa,Western Africa,1990,,,
Mauritius,480,Africa,Eastern Africa,2011,,,
Mauritius,480,Africa,Eastern Africa,2010,,,
Mauritius,480,Africa,Eastern Africa,2009,,,
Mauritius,480,Africa,Eastern Africa,2008,,,
Mauritius,480,Africa,Eastern Africa,2007,,,
Mauritius,480,Africa,Eastern Africa,2006,,,
Mauritius,480,Africa,Eastern Africa,2005,,,
Mauritius,480,Africa,Eastern Africa,2004,,,
Mauritius,480,Africa,Eastern Africa,2003,,,
Mauritius,480,Africa,Eastern Africa,2002,,,
Mauritius,480,Africa,Eastern Africa,2001,,,
Mauritius,480,Africa,Eastern Africa,2000,,,
Mauritius,480,Africa,Eastern Africa,1999,,,
Mauritius,480,Africa,Eastern Africa,1998,,,
Mauritius,480,Africa,Eastern Africa,1997,,,
Mauritius,480,Africa,Eastern Africa,1996,,,
Mauritius,480,Africa,Eastern Africa,1995,,,
Mauritius,480,Africa,Eastern Africa,1994,,,
Mauritius,480,Africa,Eastern Africa,1993,,,
Mauritius,480,Africa,Eastern Africa,1992,,,
Mauritius,480,Africa,Eastern Africa,1991,,,
Mauritius,480,Africa,Eastern Africa,1990,,,
Mexico,484,Americas,Central America,2011,,,
Mexico,484,Americas,Central America,2010,,,
Mexico,484,Americas,Central America,2009,,,
Mexico,484,Americas,Central America,2008,,,
Mexico,484,Americas,Central America,2007,,,
Mexico,484,Americas,Central America,2006,,,
Mexico,484,Americas,Central America,2005,,,
Mexico,484,Americas,Central America,2004,,,
Mexico,484,Americas,Central America,2003,,,
Mexico,484,Americas,Central America,2002,,,
Mexico,484,Americas,Central America,2001,,,
Mexico,484,Americas,Central America,2000,,,
Mexico,484,Americas,Central America,1999,,,
Mexico,484,Americas,Central America,1998,,,
Mexico,484,Americas,Central America,1997,,,
Mexico,484,Americas,Central America,1996,,,
Mexico,484,Americas,Central America,1995,,,
Mexico,484,Americas,Central America,1994,,,
Mexico,484,Americas,Central America,1993,,,
Mexico,484,Americas,Central America,1992,,,
Mexico,484,Americas,Central America,1991,,,
Mexico,484,Americas,Central America,1990,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,2011,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,2010,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,2009,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,2008,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,2007,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,2006,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,2005,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,2004,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,2003,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,2002,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,2001,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,2000,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,1999,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,1998,,,
"Micronesia, Federated States of",583,Oceania,Micronesia,1997,,,
Mongolia,496,Asia,Eastern Asia,2011,,,
Mongolia,496,Asia,Eastern Asia,2010,,,
Mongolia,496,Asia,Eastern Asia,2009,,,
Mongolia,496,Asia,Eastern Asia,2008,,,
Mongolia,496,Asia,Eastern Asia,2007,,,
Mongolia,496,Asia,Eastern Asia,2006,,,
Mongolia,496,Asia,Eastern Asia,2005,,,
Mongolia,496,Asia,Eastern Asia,2004,,,
Mongolia,496,Asia,Eastern Asia,2003,,,
Mongolia,496,Asia,Eastern Asia,2002,,,
Mongolia,496,Asia,Eastern Asia,2001,,,
Mongolia,496,Asia,Eastern Asia,2000,,,
Mongolia,496,Asia,Eastern Asia,1999,,,
Mongolia,496,Asia,Eastern Asia,1998,,,
Mongolia,496,Asia,Eastern Asia,1997,,,
Mongolia,496,Asia,Eastern Asia,1996,,,
Mongolia,496,Asia,Eastern Asia,1995,,,
Mongolia,496,Asia,Eastern Asia,1994,,,
Mongolia,496,Asia,Eastern Asia,1993,,,
Mongolia,496,Asia,Eastern Asia,1992,,,
Mongolia,496,Asia,Eastern Asia,1991,,,
Mongolia,496,Asia,Eastern Asia,1990,,,
Montenegro,499,Europe,Southern Europe,2011,,,
Montenegro,499,Europe,Southern Europe,2010,,,
Montenegro,499,Europe,Southern Europe,2009,,,
Montenegro,499,Europe,Southern Europe,2008,,,
Montenegro,499,Europe,Southern Europe,2007,,,
Montenegro,499,Europe,Southern Europe,2006,,,
Montserrat,500,Americas,Caribbean,2011,,,
Montserrat,500,Americas,Caribbean,2010,,,
Montserrat,500,Americas,Caribbean,2009,,,
Montserrat,500,Americas,Caribbean,2008,,,
Montserrat,500,Americas,Caribbean,2007,,,
Montserrat,500,Americas,Caribbean,2006,,,
Montserrat,500,Americas,Caribbean,2005,,,
Montserrat,500,Americas,Caribbean,2004,,,
Montserrat,500,Americas,Caribbean,2003,,,
Montserrat,500,Americas,Caribbean,2002,,,
Montserrat,500,Americas,Caribbean,2001,,,
Montserrat,500,Americas,Caribbean,2000,,,
Montserrat,500,Americas,Caribbean,1999,,,
Montserrat,500,Americas,Caribbean,1998,,,
Montserrat,500,Americas,Caribbean,1997,,,
Montserrat,500,Americas,Caribbean,1996,,,
Montserrat,500,Americas,Caribbean,1995,,,
Montserrat,500,Americas,Caribbean,1994,,,
Montserrat,500,Americas,Caribbean,1993,,,
Montserrat,500,Americas,Caribbean,1992,,,
Montserrat,500,Americas,Caribbean,1991,,,
Montserrat,500,Americas,Caribbean,1990,,,
Morocco,504,Africa,Northern Africa,2011,,,
Morocco,504,Africa,Northern Africa,2010,,,
Morocco,504,Africa,Northern Africa,2009,,,
Morocco,504,Africa,Northern Africa,2008,,,
Morocco,504,Africa,Northern Africa,2007,,,
Morocco,504,Africa,Northern Africa,2006,,,
Morocco,504,Africa,Northern Africa,2005,,,
Morocco,504,Africa,Northern Africa,2004,,,
Morocco,504,Africa,Northern Africa,2003,,,
Morocco,504,Africa,Northern Africa,2002,,,
Morocco,504,Africa,Northern Africa,2001,,,
Morocco,504,Africa,Northern Africa,2000,,,
Morocco,504,Africa,Northern Africa,1999,,,
Morocco,504,Africa,Northern Africa,1998,,,
Morocco,504,Africa,Northern Africa,1997,,,
Morocco,504,Africa,Northern Africa,1996,,,
Morocco,504,Africa,Northern Africa,1995,,,
Morocco,504,Africa,Northern Africa,1994,,,
Morocco,504,Africa,Northern Africa,1993,,,
Morocco,504,Africa,Northern Africa,1992,,,
Morocco,504,Africa,Northern Africa,1991,,,
Morocco,504,Africa,Northern Africa,1990,,,
Mozambique,508,Africa,Eastern Africa,2011,,,
Mozambique,508,Africa,Eastern Africa,2010,,,
Mozambique,508,Africa,Eastern Africa,2009,,,
Mozambique,508,Africa,Eastern Africa,2008,,,
Mozambique,508,Africa,Eastern Africa,2007,,,
Mozambique,508,Africa,Eastern Africa,2006,,,
Mozambique,508,Africa,Eastern Africa,2005,,,
Mozambique,508,Africa,Eastern Africa,2004,,,
Mozambique,508,Africa,Eastern Africa,2003,,,
Mozambique,508,Africa,Eastern Africa,2002,,,
Mozambique,508,Africa,Eastern Africa,2001,,,
Mozambique,508,Africa,Eastern Africa,2000,,,
Mozambique,508,Africa,Eastern Africa,1999,,,
Mozambique,508,Africa,Eastern Africa,1998,,,
Mozambique,508,Africa,Eastern Africa,1997,,,
Mozambique,508,Africa,Eastern Africa,1996,,,
Mozambique,508,Africa,Eastern Africa,1995,,,
Mozambique,508,Africa,Eastern Africa,1994,,,
Mozambique,508,Africa,Eastern Africa,1993,,,
Mozambique,508,Africa,Eastern Africa,1992,,,
Mozambique,508,Africa,Eastern Africa,1991,,,
Mozambique,508,Africa,Eastern Africa,1990,,,
Myanmar,104,Asia,South-Eastern Asia,2011,,,
Myanmar,104,Asia,South-Eastern Asia,2010,,,
Myanmar,104,Asia,South-Eastern Asia,2009,,,
Myanmar,104,Asia,South-Eastern Asia,2008,,,
Myanmar,104,Asia,South-Eastern Asia,2007,,,
Myanmar,104,Asia,South-Eastern Asia,2006,,,
Myanmar,104,Asia,South-Eastern Asia,2005,,,
Myanmar,104,Asia,South-Eastern Asia,2004,,,
Myanmar,104,Asia,South-Eastern Asia,2003,,,
Myanmar,104,Asia,South-Eastern Asia,2002,,,
Myanmar,104,Asia,South-Eastern Asia,2001,,,
Myanmar,104,Asia,South-Eastern Asia,2000,,,
Myanmar,104,Asia,South-Eastern Asia,1999,,,
Myanmar,104,Asia,South-Eastern Asia,1998,,,
Myanmar,104,Asia,South-Eastern Asia,1997,,,
Myanmar,104,Asia,South-Eastern Asia,1996,,,
Myanmar,104,Asia,South-Eastern Asia,1995,,,
Myanmar,104,Asia,South-Eastern Asia,1994,,,
Myanmar,104,Asia,South-Eastern Asia,1993,,,
Myanmar,104,Asia,South-Eastern Asia,1992,,,
Myanmar,104,Asia,South-Eastern Asia,1991,,,
Myanmar,104,Asia,South-Eastern Asia,1990,,,
Namibia,516,Africa,Southern Africa,2011,,,
Namibia,516,Africa,Southern Africa,2010,,,
Namibia,516,Africa,Southern Africa,2009,,,
Namibia,516,Africa,Southern Africa,2008,,,
Namibia,516,Africa,Southern Africa,2007,,,
Namibia,516,Africa,Southern Africa,2006,,,
Namibia,516,Africa,Southern Africa,2005,,,
Namibia,516,Africa,Southern Africa,2004,,,
Namibia,516,Africa,Southern Africa,2003,,,
Namibia,516,Africa,Southern Africa,2002,,,
Namibia,516,Africa,Southern Africa,2001,,,
Namibia,516,Africa,Southern Africa,2000,,,
Namibia,516,Africa,Southern Africa,1999,,,
Namibia,516,Africa,Southern Africa,1998,,,
Namibia,516,Africa,Southern Africa,1997,,,
Namibia,516,Africa,Southern Africa,1996,,,
Namibia,516,Africa,Southern Africa,1995,,,
Namibia,516,Africa,Southern Africa,1994,,,
Namibia,516,Africa,Southern Africa,1993,,,
Namibia,516,Africa,Southern Africa,1992,,,
Namibia,516,Africa,Southern Africa,1991,,,
Namibia,516,Africa,Southern Africa,1990,,,
