Country_Name,Country_Code,pop_1990,emissions_90,per_capita_90,pop_1991,emissions_91,per_capita_91,pop_1992,emissions_92,per_capita_92,pop_1993,emissions_93,per_capita_93,pop_1994,emissions_94,per_capita_94,pop_1995,emissions_95,per_capita_95,pop_1996,emissions_96,per_capita_96,pop_1997,emissions_97,per_capita_97,pop_1998,emissions_98,per_capita_98,pop_1999,emissions_99,per_capita_99,pop_2000,emissions_00,per_capita_00,pop_2001,emissions_01,per_capita_01,pop_2002,emissions_02,per_capita_02,pop_2003,emissions_03,per_capita_03,pop_2004,emissions_04,per_capita_04,pop_2005,emissions_05,per_capita_05,pop_2006,emissions_06,per_capita_06,pop_2007,emissions_07,per_capita_07,pop_2008,emissions_08,per_capita_08,pop_2009,emissions_09,per_capita_09,pop_2010,emissions_10,per_capita_10,pop_2011,emissions_11,per_capita_11,pop_2012,emissions_12,per_capita_12
"Kyrgyz Republic",KGZ,4391200,5822700,1.3259928948806705,4463600,5552970,1.24405636705798,4515400,5212240,1.1543251982105682,4516700,4921470,1.0896163127947396,4515100,4428280,0.9807711900068659,4560400,3698140,0.8109244803087449,4628400,3863250,0.8346836919885922,4696400,3452460,0.7351290350055362,4769000,3363820,0.7053512266722584,4840400,3409160,0.7043136930832162,4898400,3485700,0.7115997060264576,4945100,3473020,0.702315423348365,4990700,3533020,0.7079207325625664,5043300,3554550,0.7048063767771102,5104700,3540170,0.6935118616177248,5162600,3591260,0.6956301088598769,5218400,3539990,0.6783669323930707,5268400,3605240,0.6843140232328601,5318700,3664470,0.688978509786226,5383300,3822600,0.7100848921665149,5447900,3968380,0.7284237963251895,5514600,4129718.849,0.7488700629238748,5607200,4291067.697000001,0.7652781596875446
Cambodia,KHM,8973342,15115700,1.6845117460139154,9286976,14178000,1.5266541013996375,9621504,15295600,1.589730669965943,9968275,15319300,1.5368055154979172,10315376,13541900,1.312787822760896,10653558,15970200,1.4990484868998695,10980273,14982500,1.3644924857514926,11295880,15369200,1.3606022726870328,11597739,20428400,1.7614122890677226,11883636,15969300,1.3438058856733748,12152354,14984900,1.2330861987726822,12402473,15981200,1.2885494691260364,12634729,17705400,1.4013280379816615,12853124,18474100,1.4373237198987576,13063377,19519100,1.494184849752097,13270201,20476500,1.5430436961731024,13474489,24196900,1.7957564105028399,13676693,41364700,3.0244665139445623,13880509,32658400,2.3528243812961036,14090208,29098900,2.065185978801732,14308740,35210700,2.4607827104273334,14537886,35562807,2.4462158390841693,14776866,35914914,2.4304824852576994
Kiribati,KIR,72412,10150.7,0.14017980445230074,73700,10355.7,0.14051153324287655,74769,10568.099999999999,0.14134333747943664,75719,10766.400000000001,0.14218888257900925,76671,10967.1,0.14304104550612357,77730,11203.2,0.1441296796603628,78907,11532.7,0.14615560089725882,80184,11793.2,0.1470767235358675,81550,12077.5,0.14809932556713673,82966,12403.9,0.14950582166188559,84406,12783,0.15144657962704072,85858,13080.3,0.15234806308090101,87343,13464.2,0.15415316625259037,88895,13690.6,0.15400866190449408,90542,13965.6,0.15424443904486315,92325,14203.699999999999,0.15384457080963984,94260,14503.8,0.1538701464035646,96311,14873.300000000001,0.1544299197391783,98440,15224.5,0.154657659488013,100568,15594.8,0.15506721820062047,102652,15987.4,0.15574367766823832,104656,16147.274,0.15428904219538297,106613,16307.148000000001,0.15295646872332644
"St. Kitts and Nevis",KNA,40834,25825.5,0.6324508987608366,41013,26992.3,0.6581401019189037,41361,28776,0.6957278595778632,41846,28262.899999999998,0.6754026669215695,42373,28274.8,0.6672834116064474,42891,28757.2,0.6704716607213634,43373,29826.6,0.6876766652064649,43846,32253.6,0.7356110021438671,44317,31741.1,0.7162285353250445,44824,31546,0.7037747635195432,45374,32565.899999999998,0.7177216026799488,45990,33091.700000000004,0.7195412046096978,46641,33449.8,0.7171758753028452,47306,33861.1,0.7157886948801421,47971,34319.4,0.7154197327552063,48611,33929,0.6979695953590751,49210,34414.4,0.6993375330217436,49783,32151.3,0.6458288974147801,50332,30970.9,0.6153321942303107,50886,30296.199999999997,0.5953739731949849,51445,29466.8,0.5727825833414326,52006,29761.468,0.5722698919355459,52591,30056.136,0.571507216063585
"Korea, Rep.",KOR,42869283,31301100,0.7301521697948622,43295704,30829000,0.7120567897452366,43747962,30062700,0.6871794393530835,44194628,30005000,0.6789286697921747,44641540,29868900,0.669083100627801,45092991,30069400,0.6668309050512973,45524681,30882500,0.6783682899392529,45953580,31419300,0.6837182217359344,46286503,31037500,0.6705518453187098,46616677,30620300,0.6568529112446174,47008111,30916400,0.6576822455171619,47370164,30796000,0.6501138564772543,47644736,30797500,0.6463987962909481,47892330,31131500,0.6500310174927801,48082519,31591100,0.6570184062112053,48184561,31986600,0.6638350404396131,48438292,32483000,0.6706058091395956,48683638,32663700,0.6709379442842789,49054708,31073800,0.6334519410450878,49307835,31492000,0.6386814590419555,49554112,31985000,0.6454560218938037,49936638,32304850,0.6469167988441673,50199853,32624700,0.6498963253936222
"Lao PDR",LAO,4258472,8140380,1.9115729773496222,4380073,7178540,1.6389087579133954,4502363,9292270,2.063865130377093,4623280,7982870,1.726668079804814,4740380,7673070,1.6186613731388624,4851923,8250260,1.7004103321507782,4957180,7109170,1.4341157674322902,5056519,7393340,1.4621402589409829,5150763,19708200,3.826268069410299,5241284,17160300,3.2740641415347844,5329304,7219390,1.3546590699273302,5414568,7828310,1.4457866260059897,5497273,8610420,1.5663075128340906,5579656,8273889.999999999,1.4828674025782234,5664605,12940800,2.2845017437226427,5754026,10797500,1.876512202065128,5849356,8621940,1.4739981632166002,5949787,8174710,1.3739500254378854,6052190,8331620.000000001,1.376628955799471,6152036,8394870,1.364567762607371,6246274,14717000,2.356124627257786,6333487,14864170,2.346917266902103,6415169,15011340,2.339975766811443
Lebanon,LBN,2703016,698063,0.2582533732689707,2752462,733521,0.2664963222017234,2821862,758014,0.2686219241054311,2900854,779919,0.26885841204004063,2974640,798273,0.26835953258209394,3033394,807640,0.2662496200625438,3070960,844039,0.27484532524031574,3092670,857373,0.27722744424720386,3113951,888003,0.2851692271329896,3156646,893603,0.28308622506293074,3235366,904602,0.27959804238531283,3359859,913621,0.27192242293501007,3522837,945674,0.26844103204320835,3701464,965734,0.26090595504913733,3863267,975860,0.2525996779409759,3986852,1022760,0.25653322470962053,4057350,1040910.0000000001,0.25654922547968506,4086466,1060390,0.2594882717732143,4111047,1089560,0.2650322411784638,4183156,1110480,0.2654646396165957,4337141,1127220,0.25989932077375394,4588368,1138492.2,0.24812573882478475,4916404,1149764.4,0.23386288026777294
Liberia,LBR,2097232,889681,0.42421677716151573,2060267,845158,0.41021770479263125,2022729,826081,0.4083992467601938,2000248,773638,0.3867710403909915,2012885,756619,0.3758878425742156,2073482,771495,0.3720770182716802,2191179,815302,0.3720837047087436,2358469,898083,0.3807906739499226,2551062,1001580,0.3926129588383191,2734518,1103740,0.4036323768942095,2884522,1155650,0.4006383033306732,2991132,1274890,0.42622324925814037,3062863,1248100,0.4074945565635812,3116233,1242800,0.39881485113597087,3176414,1328260,0.41816337542902154,3261230,1317340,0.40393961787423766,3375838,1484910,0.43986411670228254,3512932,1612700,0.45907521124804007,3662993,1621160,0.44257796834446583,3811528,1551050,0.40693653568857424,3948125,1554590,0.39375399715054615,4070167,1570135.9,0.3857669476461285,4181563,1585681.8,0.3792079181875294
Libya,LBY,4436661,16757700,3.777097235961909,4544293,17183200,3.7812702658037236,4651004,15135900,3.25432960281264,4755289,14508200,3.0509607302521466,4855003,14747000,3.037485249751648,4948798,15680400,3.1685269837241288,5035884,16057800,3.188675513574181,5117269,14275200,2.7896129752022025,5195502,13670800,2.631276053786525,5274163,12584800,2.386122689040896,5355751,13092200,2.4445124502614104,5440566,12532000,2.303436811537623,5527515,12341200,2.2326850311577626,5615952,14033900,2.498935176084126,5704759,14725400,2.5812483927892482,5792688,16454599.999999998,2.8405810911963494,5881435,17560000,2.9856659131657497,5970362,17615100,2.950424111636782,6053078,18067200,2.9847955040394325,6121053,17740500,2.8982758358733376,6169140,18132300,2.939194117818691,6193501,18313623,2.9569096703140922,6198258,18494946,2.983894184462796
"St. Lucia",LCA,138185,36971.8,0.2675529181893838,140156,37251.399999999994,0.26578526784440193,141925,37522.9,0.26438541483177735,143565,37707.6,0.2626517605265907,145247,37990.9,0.2615606518551158,147044,38250.6,0.2601303011343543,149004,38400.9,0.2577172424901345,151086,38563.7,0.25524337132494074,153183,38830.2,0.2534889641800983,155172,39160.5,0.2523683396489057,156949,39580.5,0.2521870161644866,158464,39892,0.25174172051696286,159763,40213.700000000004,0.2517084681684746,160973,40516.6,0.25169811086331245,162251,40879.5,0.25195222217428553,163714,41170.7,0.2514794092136286,165407,41534,0.2511018276130998,167288,41909.3,0.25052185452632586,169220,42297.3,0.2499544971043612,171022,42445.1,0.24818502882670065,172580,42859.1,0.24834337698458686,173832,43287.691,0.24902026669427954,174835,43716.282,0.2500430806188692
"Sri Lanka",LKA,17329713,11514100,0.6644137730382494,17539633,11004500,0.6274076544246964,17740637,10936200,0.616449116229592,17928576,11250200,0.6275010352188596,18098348,11725600,0.6478823371061271,18247121,11606000,0.6360455438422313,18372120,10063400,0.5477538792474684,18476505,9841130,0.5326294123266277,18570701,9315240,0.5016094976705511,18669103,9895280,0.530035106667953,18781938,9606100,0.5114541428046456,18913054,9249790,0.4890690842420267,19059300,9543280,0.5007151364425766,19215307,10086100,0.524899237883631,19372538,9113360,0.4704267453237155,19524558,10292000,0.5271310111091887,19670151,10361200,0.5267473544051594,19810789,11011300,0.5558233950197541,19945832,11351400,0.5691113812650181,20075086,10973900,0.5466427391643552,20198353,11630900,0.5758340791449679,20315017,11747209,0.5782524818955357,20425000,11863518,0.580833194614443
Lesotho,LSO,1603938,1137700,0.7093166942861882,1634517,1146640,0.7015161053693537,1667121,1289180,0.7732971991835026,1700362,1230190,0.7234871162728878,1732257,1206660,0.6965825509725173,1761359,1184240,0.6723444794615976,1787273,1126680,0.630390544701341,1810453,1105450,0.6105930394216255,1831298,1098870,0.6000498007424242,1850527,1222210,0.6604659105217054,1868699,1148950,0.6148395220418056,1885955,1123950,0.5959580159653862,1902312,1318610,0.6931617947003436,1918097,1306570,0.6811803574063251,1933728,1090100,0.5637297489615913,1949543,1215920,0.6236948864426176,1965662,1207950,0.6145257933459567,1982287,1228990,0.6199859051691304,1999930,1244200,0.6221217742620991,2019209,1253560,0.6208173596690585,2040551,1261450,0.618190870995138,2064166,1274064.5,0.6172296704819283,2089928,1286679,0.61565709440708
Lithuania,LTU,3697838,7602370,2.0558959045799194,3704134,7393740,1.996077895670081,3700114,6889020,1.861839932499377,3682613,5942060,1.6135445130943709,3657144,5414640,1.4805651623233869,3629102,5156030,1.4207454075415902,3601613,5082840,1.4112676736784324,3575137,5105410,1.428031988704209,3549331,5161280,1.454155726811616,3524238,5023550,1.4254287026018106,3499536,4999930,1.4287408387854847,3470818,4856210,1.3991543203936363,3443067,5105070,1.4827100373010458,3415213,4996950,1.463144465659975,3377075,5053580,1.496437005396682,3322528,5042950,1.517805117067486,3269909,5096410,1.558578541482347,3231294,5095970,1.5770678867351593,3198231,5159290,1.6131699054883777,3162916,5079980,1.6061065168976982,3097282,5052300,1.6312043914632248,3028115,4942793.157,1.6323003442735826,2987773,4805602.313999999,1.608422833327699
Luxembourg,LUX,381850,979375,2.5648160272358256,387000,1113360,2.8768992248062015,392175,1174970,2.996034933384331,397475,1183850,2.978426316120511,402925,1224480,3.0389774771979896,408625,1249170,3.057008259406546,414225,1028369.9999999999,2.482636248415716,419450,1115740,2.6600071522231494,424700,1030589.9999999999,2.4266305627501765,430475,1026599.9999999999,2.3848074801091816,436300,1018690,2.3348384139353655,441525,1094930,2.4798822263744973,446175,1050960,2.355488317364263,451630,1043920.0000000001,2.311449637977991,458095,993759,2.1693295058885167,465158,1053290,2.264370385976378,472637,1070370,2.2646766969153918,479993,1116440,2.3259505867793906,488650,1146490,2.346239639824005,497783,1279890,2.571180614846228,506953,1235760,2.4376224225914433,518347,1224605.793,2.3625212319160718,530946,1169316.186,2.2023260105547457
Latvia,LVA,2663151,5468300,2.053319545155344,2650581,5483540,2.0688068012258443,2614338,5277010,2.0184880455396357,2563290,4691500,1.8302650109819802,2520742,3544860,1.4062764059154012,2485056,3155760,1.2698949238970871,2457222,3166830,1.288784651936211,2432851,3088530,1.2695105454464741,2410019,3027510,1.2562183119718144,2390482,2937600,1.2288735075185673,2367550,2839510,1.1993453147768791,2337170,2930620,1.2539182002165012,2310173,3416830,1.4790364184846763,2287955,3071810,1.3426007067446695,2263122,3119340,1.3783348842881649,2238799,3104890,1.3868551844091408,2218357,3164910,1.4266910150169698,2200325,3170820,1.4410689329985342,2177322,3191920,1.465984360604449,2141669,3259720,1.5220465907663603,2097555,3227460,1.5386771741384613,2059709,3220435.8649999998,1.563539249962009,2034319,3181146.73,1.5637403622539041
"Macao SAR, China",MAC,343935,84956.1,0.24701208077107595,353764,88996.79999999999,0.25157110389977494,362459,92988,0.2565476371120596,370345,96955.1,0.2617967030741606,377960,100614,0.2662027727801884,385686,103760,0.2690271360640521,393567,107273,0.2725660433928658,401564,109757,0.2733238039266468,409837,112262,0.27391865546546557,418604,114338,0.27314120266409303,427979,114222,0.2668869266950014,438081,115698,0.26410184417950106,448896,116691,0.25995107998289135,460147,118447,0.25741121858884225,471453,121722,0.2581848031511094,482559,126258,0.26164261779388637,493320,129756,0.26302602773047923,503823,134620,0.2671970116489323,514348,139820,0.27183929946262064,525313,143610,0.27337987066758296,536969,147623,0.2749190362944602,549439,149099.23,0.2713663027196832,562531,150575.46,0.26767495480249087
Morocco,MAR,24879136,9223910,0.3707488073540817,25336862,9073260,0.3581051197263497,25791494,9023310,0.34985604168568135,26237417,8337809.999999999,0.31778318727030175,26667048,8145200,0.30544063219895956,27075232,8301610.000000001,0.30661270049320355,27460603,8576520,0.3123208911326528,27825901,8869600,0.3187533801690734,28175263,9018370,0.32008112932255506,28514798,9319880,0.32684362694766417,28849621,9600260,0.3327690162723455,29181832,9659440,0.33100869061270727,29512368,9684070,0.32813598691911133,29843937,9993330,0.33485293847122116,30179285,10366500,0.34349720346257373,30521070,10601400,0.3473469311528069,30869346,10883400,0.35256334876676687,31225881,11080800,0.3548594833881549,31596855,11254000,0.3561746889049559,31989897,11300800,0.35326153128908167,32409639,11776900,0.36337646340337204,32858823,11894669,0.361993154776116,33333789,12012438,0.3603682137665178
Moldova,MDA,3696000,4085620,1.1054166666666667,3704000,4166060.0000000005,1.124746220302376,3706000,4528940,1.2220561252023745,3701000,4259540,1.1509159686571198,3691000,4053610,1.0982416689244108,3675099,3863140,1.0511662406917472,3667748,3692430,1.0067294699635854,3654208,3514060,0.9616475033714555,3652732,3488610,0.955068699264003,3647001,3354890,0.9199037784744233,3639592,3253460,0.8939078885765218,3631462,3159850,0.8701316439494616,3623062,3427340,0.9459788433098854,3612874,3564440,0.9865940522697443,3603945,3534880,0.9808362780231108,3595187,3538930,0.9843521352296835,3585209,3468770,0.9675223954865672,3576910,3425500,0.95767016782642,3570108,3375960,0.9456184518787667,3565604,3362180,0.9429482354181788,3562045,3415090,0.9587442045229636,3559986,3435500.13,0.9650319214738484,3559519,3455917.2589999996,0.9708944548406679
Madagascar,MDG,11598633,17045900,1.4696473282670466,11942819,16290700,1.3640581842528134,12301336,18576000,1.5100798807544156,12675460,16406000,1.2943120013001501,13066543,16801100,1.2858106386670138,13475400,17089700,1.268214672662778,13902688,16644700,1.1972289099776965,14347854,16552099.999999998,1.1536289677884928,14808791,19526700,1.318588397932012,15282521,19053200,1.2467314783994081,15766806,17889600,1.1346369074370548,16260932,17378000,1.068696431422258,16765117,15615800,0.9314459302610295,17279141,17107700,0.9900781526118688,17802997,16280400,0.9144752425673048,18336724,19215000,1.0478971052844555,18880268,16887400,0.8944470491626496,19433523,17821100,0.9170287857739433,19996469,18737600,0.9370454353716149,20569121,19214900,0.9341624272617192,21151640,19676200,0.9302446524241146,21743949,19872962,0.913953670513116,22346573,20069724,0.8981119386851846
Maldives,MDV,223215,24863.9,0.11138991555227024,229754,25532.399999999998,0.11112929481097172,236190,26181.8,0.11085058639231127,242459,26887.1,0.11089338816047249,248433,27981.6,0.11263237975631256,254082,29016.9,0.1142028951283444,259327,29805.399999999998,0.11493365519209338,264275,30619.6,0.11586264308012487,269206,31728.3,0.11785881443949986,274484,32901.4,0.11986636743853923,280384,34215.7,0.12203157098835882,287027,35404.4,0.12334867451494111,294341,37253,0.1265640872321559,302209,38589.399999999994,0.12769110119155946,310423,40074.7,0.12909707077117352,318836,41654.7,0.1306461629176128,327371,43553.4,0.13303988441248615,336070,45372.5,0.13500907549022526,345054,47262.9,0.13697247387365455,354501,49202.399999999994,0.13879340255739755,364511,51282.5,0.14068848402380174,375131,51795.325,0.13807263329343616,386203,52308.149999999994,0.1354421120498805
Mexico,MEX,85357874,98920000,1.1588854708354146,87071512,90509000,1.0394789055690223,88828310,87886200,0.9893940344018703,90600453,89874500,0.9919873137941153,92349147,90298100,0.9777902983770927,94045579,98827100,1.050842591973409,95687452,100990000,1.0554152910247834,97281739,102966000,1.0584309147680842,98821456,117134000,1.1853093927294494,100300579,102975000,1.0266640634247983,101719673,103267000,1.0152116788657,103067068,108353000,1.0512863332834887,104355608,112133000,1.074527781966447,105640453,112895000,1.0686720550128652,106995583,110196000,1.029911674017422,108472228,113875000,1.049807882622269,110092378,112932000,1.0257930844222476,111836346,114028000,1.0195969743145936,113661809,115609000,1.0171314447405988,115505228,115122000,0.9966821588370008,117318941,115869000,0.9876410323206037,119090017,116298956.69999999,0.9765634402420145,120828307,116704583.3,0.9658712117848345
"Marshall Islands",MHL,47298,4835.7,0.10223899530635544,48475,5061.57,0.10441609076843733,49378,5266.339999999999,0.10665357041597472,50048,5430.65,0.10850883152173912,50575,5588.12,0.11049174493326742,51015,5725.94,0.11224032147407624,51401,5944.92,0.11565767202972704,51692,6043.16,0.1169070649230055,51925,6072.2300000000005,0.11694232065479057,52079,6101.29,0.11715451525566926,52159,6133.91,0.11760022239690178,52183,6195.64,0.11872908801717034,52158,6278.55,0.12037558955481423,52116,6386,0.12253434645790161,52074,6518.849999999999,0.12518435303606404,52055,6659.03,0.12792296609355489,52078,6806.26,0.13069357502208226,52137,7004.81,0.1343539137272954,52218,7228.240000000001,0.13842429813474283,52320,7454.0199999999995,0.14246980122324157,52425,7705.129999999999,0.14697434430138293,52542,7782.1813,0.14811353393475696,52663,7859.2326,0.14923632531378767
"Macedonia, FYR",MKD,1996228,1662290,0.8327155014357077,1993302,1619130,0.8122853436157692,1988659,1471410,0.7399006063885262,1984028,1470390,0.7411135326719179,1981703,1463100,0.7383043775984595,1983252,1464520,0.7384437277763995,1989443,1488660,0.7482797948973657,1999599,1432060,0.7161735928053575,2012057,1401280,0.6964415024027649,2024394,1381640,0.68249560115274,2034819,1489650,0.7320798557512977,2042842,1450780,0.710177292223285,2048928,1430100,0.6979747458183011,2053426,1443970,0.7032004075140764,2057047,1476080,0.7175723257660132,2060272,1417650,0.6880887572126398,2063145,1408390,0.6826422767183111,2065458,1381050,0.6686410471672627,2067378,1376200,0.6656741050741567,2069093,1350100,0.6525081279575157,2070739,1368330,0.6607930791857399,2072383,1382013.3,0.6668715676590669,2074036,1395696.6,0.6729374996383862
Mali,MLI,8465188,9439270,1.1150691514470794,8652514,8888360,1.027257511516306,8868263,9409420,1.061021758150384,9105472,9408810,1.033313813935181,9353385,9743760,1.0417362270450752,9604450,10426400,1.0855801217144136,9856810,10622000,1.0776305924533394,10114094,10941400,1.0817973414128839,10380835,11545900,1.1122323011588182,10663723,11651900,1.092667166992241,10967690,11686300,1.0655206337888836,11293258,12415300,1.0993550311167954,11638929,12005300,1.0314780681280897,12005128,12613700,1.0506926706654023,12391906,13488900,1.0885250420718169,12798763,13685500,1.0692830236797104,13227064,14234300,1.0761496277631983,13675606,16597500,1.2136573691871497,14138216,17437900,1.2333875787440225,14606597,17521700,1.1995744114799636,15075085,17687800,1.17331345063726,15540989,17864678,1.1495200208944232,16006670,18041556,1.1271273787739735
Malta,MLT,354170,183403,0.5178388909280854,363845,190267,0.522934216493287,367618,195606,0.5320903764233526,371308,201036,0.5414265246102966,374797,204982,0.5469147298404203,377419,209257,0.5544421452020168,379905,217008,0.5712164883326095,382791,225205,0.5883236544223871,385287,225183,0.5844552242873494,387578,228749,0.5902011982104247,390087,230238,0.590222181205731,393028,233419,0.5938991624006432,395969,235167,0.5939025529776321,398582,237049,0.5947308207595927,401268,242839,0.6051790823090802,403834,244332,0.6050307799739497,405308,247165,0.6098201861300542,406724,248802,0.6117219539540327,409379,234124,0.5719003661643611,412477,233673,0.5665115873127471,414508,235227,0.567484825383346,416268,187308.0377,0.4499698216053119,420028,140942.77539999998,0.33555566628891403
Myanmar,MMR,40626250,83992900,2.067453924494631,41190156,73169600,1.776385600481824,41711465,104832000,2.5132658371025807,42209778,87225000,2.0664643154484255,42712223,78610900,1.8404778416707555,43237792,89854000,2.0781357197888366,43793310,69498000,1.5869547197962428,44371525,68861000,1.551918713634476,44959935,70730500,1.5731895519866743,45539435,92598900,2.033378323644112,46095462,66941700,1.4522405697983893,46627994,92155400,1.9763964111344785,47140220,68437600,1.4517878788007352,47624894,72658400,1.5256390911862188,48073707,90593000,1.8844604598517856,48482614,78231200,1.613592864444149,48846474,75320300,1.5419802870520398,49171586,77548200,1.5770937305133903,49479752,76510700,1.5463032231851122,49800690,76868300,1.5435187745390677,50155896,79055400,1.5761935545922656,50553031,79845954,1.5794493904826399,50986514,80636508,1.5815262051451489
Mongolia,MNG,2184145,8301040.000000001,3.800590162283182,2217918,8829310,3.9809001054141766,2243502,9417960,4.197883487511935,2263200,8675530,3.833302403676211,2280496,8196230,3.59405585451586,2298039,8988850,3.9115306572255735,2316567,8385440.000000001,3.6197701167287635,2335695,8555400,3.662892629388683,2355590,8608300,3.654413543952895,2376162,8915580,3.7520926603489158,2397436,9217950,3.8449201563670523,2419776,7928150,3.2763983112486446,2443659,6474450,2.6494899656621484,2469286,6184460,2.5045539479833443,2496832,6022860,2.4122007407787147,2526446,6291430,2.490229357761852,2558012,6500670,2.541297695241461,2591670,6710630,2.5893072806337227,2628131,6868320,2.613385710225251,2668289,7214200,2.703680148589602,2712650,6134420,2.2614122721324166,2761516,6195764.199999999,2.2436097418953933,2814226,6257108.4,2.2233851865486285
"Northern Mariana Islands",MNP,42538,4785.74,0.11250505430438666,45249,5116.76,0.1130800680678026,47919,5453.71,0.11381101442016736,50602,5795.58,0.1145326271688866,53380,6145.04,0.1151187710753091,56278,6463.83,0.11485536088702512,59364,6837.589999999999,0.11518074927565526,62528,7221.009999999999,0.11548442297850561,65474,7602.52,0.11611509912331613,67755,7983.95,0.11783558408973507,69094,8357.45,0.12095768084059398,69388,8738.390000000001,0.12593517611114316,68763,9113.849999999999,0.1325400287945552,67422,9483.539999999999,0.14065942867313339,65663,9854.46,0.15007629867657585,63744,10224,0.16039156626506024,61688,10539.8,0.17085656853845155,59513,10886.699999999999,0.1829297800480567,57431,11267.5,0.1961919520816284,55674,11676.3,0.209726263605992,54424,12121.1,0.22271608114067323,53786,12242.311000000002,0.2276114788234857,53718,12363.521999999999,0.23015603708254215
Mozambique,MOZ,13247649,11782700,0.8894181903521146,13591970,9817950,0.7223345843170637,14071231,15253000,1.0839847629535753,14636995,8669220,0.592281407488354,15217044,10308400,0.6774246036220963,15759132,10706700,0.6793965555970976,16248232,9338050,0.5747117594086544,16701351,9044580,0.5415478065217598,17136780,12347700,0.7205379306964319,17584869,11161700,0.6347331902216616,18067687,12970300,0.7178727415412941,18588758,12013500,0.6462777125830569,19139658,10821400,0.5653915028157765,19716598,11820500,0.5995202620654942,20312705,11787300,0.580291989668535,20923070,13749500,0.6571454380260641,21547463,7857200,0.36464617667518445,22188387,8173630,0.3683742310786268,22846758,8517490,0.37280956886749533,23524063,9218470,0.3918740567902747,24221405,9772320,0.40345801575094425,24939005,9870043.2,0.39576732111004426,25676606,9967766.4,0.3882042042472436
Mauritania,MRT,2030140,3543170,1.745283576502113,2085202,3655780,1.7532018480703548,2141445,3572940,1.6684715227334814,2199791,3651780,1.6600577054820207,2261403,3591540,1.5881910477699022,2327075,3610570,1.5515486179001536,2397245,3815520,1.591627055223809,2471598,4074160,1.6483910409378872,2549223,4255320,1.6692615749975581,2628803,4578150,1.7415340746339685,2709359,4735440,1.747808245418935,2790729,4942440,1.7710211202879247,2873228,5070140,1.7646145728776137,2957117,5188640,1.7546279027850438,3042823,5284840,1.736821366211574,3130720,5367730,1.714535314560229,3220653,5463290,1.6963299057675572,3312665,5589700,1.687372553518089,3407541,5713890,1.6768367570632312,3506288,5856100,1.6701708473462533,3609543,5962340,1.651826837912722,3717672,6021963.399999999,1.6198210600612424,3830239,6081586.8,1.5877825900681393
Mauritius,MUS,1058775,210108,0.1984444287029822,1070266,206989,0.19339958477612107,1084441,211120,0.19468094622021853,1097374,212560,0.19369877544027833,1112846,215058,0.19325045873373314,1122457,220616,0.19654739557951886,1133996,223829,0.19738076677519145,1148284,226147,0.19694343907953085,1160421,231032,0.19909326011852596,1175267,232025,0.1974232238291384,1186873,246582,0.20775769606352154,1196287,261132.99999999997,0.21828624736371788,1204621,256341,0.21279805017511733,1213370,259026,0.21347651581957688,1221003,271391,0.2222689051542052,1228254,273247,0.22246782831564155,1233996,280004,0.2269083530254555,1239630,284473,0.22948218420012423,1244121,290975,0.233879984342359,1247429,296328,0.23755099488628212,1250400,305257,0.24412747920665387,1252404,308309.57,0.24617421375211193,1255882,311362.14,0.24792308513060943
Malawi,MWI,9437553,4047000,0.4288187838521278,9641153,3724440,0.38630649259481725,9729717,4646050,0.4775113191884204,9755857,3580790,0.3670400252894236,9796976,3798520,0.38772372209547107,9909088,3873990,0.39095323404131643,10109789,3686540,0.36465053820608917,10381862,3615320,0.3482342570147821,10704744,3962970,0.37020689144924906,11044356,3776360,0.3419266818273515,11376172,3908240,0.3435461418832275,11695863,3885750,0.332232858746721,12013711,3957600,0.3294236060780886,12336687,4060610,0.32914914676849627,12676038,3970960,0.31326507541236465,13039711,4116020.0000000005,0.3156527011986692,13429262,4124779.9999999995,0.3071486728012306,13840969,4165460,0.3009514724005234,14271234,4199960,0.29429550380857045,14714602,4263500,0.2897461990477214,15167095,4538530,0.29923528533315047,15627618,4583915.3,0.29332143260732374,16097305,4629300.6,0.28758233754035223
Malaysia,MYS,18038321,23620000,1.3094345088991375,18529454,23417200,1.2637825162036616,19012724,27972900,1.4712726067027533,19494967,26728600,1.3710513077554838,19986894,25943200,1.2980105863372269,20495597,28345100,1.382984843037263,21023321,27965800,1.3302275125799583,21565325,29763900,1.3801739598174385,22113464,37635100,1.7019088461219825,22656286,29006100,1.2802672070788654,23185608,29308900,1.2640988323446165,23698907,28515100,1.2032242668406605,24198811,31533800,1.3031136116563744,24688703,30951400,1.2536665048787698,25174109,34816100,1.3830122051191565,25659393,36582900,1.4257118241261593,26143566,33523800.000000004,1.2822963783900025,26625845,33488199.999999996,1.2577328531732983,27111069,35305800,1.3022651375347833,27605383,37721600,1.3664581288366837,28112289,33598700,1.1951605932907134,28635128,33934687,1.185071950787159,29170456,34270674,1.1748419016829905
